"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,4116,0.005052466
0,4122,0.005033516
0,4128,0.005014624
0,4134,0.004995791
0,4140,0.004977017
0,4146,0.004958301
0,4152,0.004939644
0,4158,0.004921045
0,4164,0.004902503
0,4170,0.00488402
0,4176,0.004865595
0,4182,0.004847227
0,4188,0.004828917
0,4194,0.004810665
0,4200,0.00479247
0,4206,0.004774331
0,4212,0.00475625
0,4218,0.004738226
0,4224,0.004720259
0,4230,0.004702348
0,4236,0.004684494
0,4242,0.004666696
0,4248,0.004648955
0,4254,0.00463127
0,4260,0.004613641
0,4266,0.004596067
0,4272,0.00457855
0,4278,0.004561088
0,4284,0.004543682
0,4290,0.004526331
0,4296,0.004509035
0,4302,0.004491794
0,4308,0.004474609
0,4314,0.004457478
0,4320,0.004440403
0,4326,0.004423381
0,4332,0.004406415
0,4338,0.004389503
0,4344,0.004372644
0,4350,0.00435584
0,4356,0.004339091
0,4362,0.004322395
0,4368,0.004305752
0,4374,0.004289164
0,4380,0.004272629
0,4386,0.004256147
0,4392,0.004239719
0,4398,0.004223344
0,4404,0.004207022
0,4410,0.004190752
0,4416,0.004174536
0,4422,0.004158372
0,4428,0.00414226
0,4434,0.004126201
0,4440,0.004110195
0,4446,0.00409424
0,4452,0.004078337
0,4458,0.004062487
0,4464,0.004046688
0,4470,0.004030941
0,4476,0.004015245
0,4482,0.003999601
0,4488,0.003984008
0,4494,0.003968466
0,4500,0.003952975
0,4506,0.003937535
0,4512,0.003922146
0,4518,0.003906808
0,4524,0.00389152
0,4530,0.003876283
0,4536,0.003861096
0,4542,0.003845959
0,4548,0.003830872
0,4554,0.003815835
0,4560,0.003800848
0,4566,0.003785911
0,4572,0.003771023
0,4578,0.003756185
0,4584,0.003741396
0,4590,0.003726657
0,4596,0.003711966
0,4602,0.003697324
0,4608,0.003682732
0,4614,0.003668188
0,4620,0.003653692
0,4626,0.003639245
0,4632,0.003624847
0,4638,0.003610497
0,4644,0.003596195
0,4650,0.003581941
0,4656,0.003567735
0,4662,0.003553576
0,4668,0.003539466
0,4674,0.003525402
0,4680,0.003511387
0,4686,0.003497418
0,4692,0.003483497
0,4698,0.003469623
0,4704,0.003455796
0,4710,0.003442016
0,4716,0.003428282
0,4722,0.003414595
0,4728,0.003400955
0,4734,0.003387361
0,4740,0.003373813
0,4746,0.003360311
0,4752,0.003346855
0,4758,0.003333446
0,4764,0.003320082
0,4770,0.003306763
0,4776,0.003293491
0,4782,0.003280263
0,4788,0.003267081
0,4794,0.003253944
0,4800,0.003240853
0,4806,0.003227806
0,4812,0.003214804
0,4818,0.003201847
0,4824,0.003188934
0,4830,0.003176066
0,4836,0.003163242
0,4842,0.003150463
0,4848,0.003137728
0,4854,0.003125037
0,4860,0.00311239
0,4866,0.003099786
0,4872,0.003087227
0,4878,0.003074711
0,4884,0.003062238
0,4890,0.003049809
0,4896,0.003037423
0,4902,0.00302508
0,4908,0.00301278
0,4914,0.003000523
0,4920,0.002988309
0,4926,0.002976138
0,4932,0.002964009
0,4938,0.002951923
0,4944,0.002939879
0,4950,0.002927877
0,4956,0.002915917
0,4962,0.002904
0,4968,0.002892124
0,4974,0.00288029
0,4980,0.002868498
0,4986,0.002856747
0,4992,0.002845037
0,4998,0.002833369
0,5004,0.002821743
0,5010,0.002810157
0,5016,0.002798612
0,5022,0.002787109
0,5028,0.002775646
0,5034,0.002764224
0,5040,0.002752842
0,5046,0.002741501
0,5052,0.0027302
0,5058,0.002718939
0,5064,0.002707719
0,5070,0.002696538
0,5076,0.002685397
0,5082,0.002674296
0,5088,0.002663235
0,5094,0.002652214
0,5100,0.002641232
0,5106,0.002630289
0,5112,0.002619385
0,5118,0.002608521
0,5124,0.002597696
0,5130,0.00258691
0,5136,0.002576162
0,5142,0.002565453
0,5148,0.002554783
0,5154,0.002544151
0,5160,0.002533558
0,5166,0.002523002
0,5172,0.002512485
0,5178,0.002502007
0,5184,0.002491566
0,5190,0.002481163
0,5196,0.002470797
0,5202,0.00246047
0,5208,0.00245018
0,5214,0.002439927
0,5220,0.002429712
0,5226,0.002419533
0,5232,0.002409392
0,5238,0.002399288
0,5244,0.002389221
0,5250,0.002379191
0,5256,0.002369197
0,5262,0.00235924
0,5268,0.002349319
0,5274,0.002339435
0,5280,0.002329587
0,5286,0.002319775
0,5292,0.00231
0,5298,0.00230026
0,5304,0.002290556
0,5310,0.002280888
0,5316,0.002271255
0,5322,0.002261658
0,5328,0.002252097
0,5334,0.002242571
0,5340,0.002233079
0,5346,0.002223624
0,5352,0.002214203
0,5358,0.002204817
0,5364,0.002195466
0,5370,0.00218615
0,5376,0.002176868
